ScanSourceItemNumber,ManufacturerItemNumber,Manufacturer,ItemStatus,PlantMaterialStatusValidfrom,ItemImage,ReboxItem,BStockItem,CatalogName,BusinessUnit,CategoryPath,ProductFamilyImage,ProductFamilyDescription,ProductFamilyHeadline,Description,ProductFamily
PAN-WVTW310S,WVTW310S,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Arbitrator,http://s7d5.scene7.com/is/image/ScanSource/panasonic-arbitrator,,,WEARBLE CAMERA SHORT CABLE,Panasonic Arbitrator
PAN-WVTC312,WV-TC312,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Arbitrator,http://s7d5.scene7.com/is/image/ScanSource/panasonic-arbitrator,,,WEARABLE CAMERA CONVERSION BOX,Panasonic Arbitrator
PAN-WVTB311,WVTB311,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughbook Acc.,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Panasonic Toughbook accessories,WEARABLE CAMERA BATTERY CONTAINER,Panasonic Toughbook Acc.
PANXWVSW598A,WV-SW598A RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,"Rebox: Super Dynamic Weather Resistant Full HD PTZ Dome Network Camera 1080p H.264, 30x Optical Zoom",Panasonic Network PTZ Cameras
PANXWVSW458MA,WV-SW458MA RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network 360 Degree Cameras,,,,Rebox: SW458 camera with M12 connector,Panasonic Network 360 Degree Cameras
PAN1WVSW458,WVSW458 B1,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network 360 Degree Cameras,,,,"B Stock: Outdoor Vandal Resistant, 3.0M 360 Camera Simple Day and Night",Panasonic Network 360 Degree Cameras
PANXWVSW3HA,WVSW3HA RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Accessories//Other Accessories//Panasonic Video Accessories,,,,Rebox: Heater unit for WVSW352 & WVSW355,Panasonic Video Accessories
PANXWVSW397B,WV-SW397B RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,"Rebox: Super Dynamic Weather Resistant HD PTZ Dome Network Camera 720p H.264, 45x Optical Zoom",Panasonic Network PTZ Cameras
PAN2WVSW397B,WV-SW397B B2,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,"B Stock: Super Dynamic Weather Resistant HD PTZ Dome Network Camera 720p  H.264, 45x Optical Zoom",Panasonic Network PTZ Cameras
PANXWVSW397A,WV-SW397A RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,Rebox: Outdoor HD PTZ Network Camera with ClearSight Dome (30x Zoom),Panasonic Network PTZ Cameras
PAN2WVSW395A,WVSW395A B2,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,"B Stock: Outdoor HD Pan, Tilt, Zoom Network Camera with Rain Resistant Dome",Panasonic Network PTZ Cameras
PAN1WVSW395A,WVSW395A B1,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,"B Stock: Outdoor HD Pan, Tilt, Zoom Network Camera with Rain Resistant Dome",Panasonic Network PTZ Cameras
PANXWVSW158,WVSW158 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,Rebox: Outdoor Full HD Dome Network Camera,Panasonic Network Fixed Dome Cameras
PANXWVSUD6FRL1,WV-SUD6FRL1 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Accessories//Other Accessories//Panasonic Video Accessories,,,,Rebox: Optional IR LED unit for WV-SUD638,Panasonic Video Accessories
PAN-WVSUD6FRL1,WV-SUD6FRL1,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvsud6frl1,false,false,ScanSource NA,1700,Physical Security//Accessories//Other Accessories//Panasonic Video Accessories,,,,Optional IR LED unit for WV-SUD638,Panasonic Video Accessories
PAN-WVSUD638,WV-SUD638,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvsud638,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,"Anti-Severe Weather PTZ Network Camera, High Durability Under Arctic-to-Desert Weather Conditions and Salty Gust of Winds for Tough Operations. Full 1080p 60 fps, x30 Zoom Lens, Built in Wiper and Auto Defroster, 135 mph Wind Load Durability Operations and 180 mph Non-Destructive, Temperature -58 Degree F to +140 Degree F",Panasonic Network PTZ Cameras
PAN2WVST165,WVST165 B2,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,"B Stock: 720P HD Resolution Indoor Pan, Tilt, Zoom IP CAMERA 1.3MP MOS",Panasonic Network PTZ Cameras
PANXWVSPW611L,WV-SPW611L RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Cameras,,,,Rebox: Outdoor HD Fixed 6 Series Ntwork CAM,Panasonic Network Fixed Cameras
PAN-WVSPW611L,WV-SPW611L,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvspw611l,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Cameras,,,,720p IR Outdoor Fixed Camera,Panasonic Network Fixed Cameras
PANXWVSPV781L,WV-SPV781L RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Cameras,,,,Rebox: Outdoor 4K Vandal Resistant Weatherproof Fixed Network Camera with IR LED,Panasonic Network Fixed Cameras
PAN-WVSPN6R481,WV-SPN6R481,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvspn6r481,false,false,ScanSource NA,1700,Physical Security//Accessories//Other Accessories//Panasonic Video Accessories,,,,RS-485 Output unit for WV-SPN631 and WV-,Panasonic Video Accessories
PAN-WVSPN6FRL1,WV-SPN6FRL1,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-spn6frl1,false,false,ScanSource NA,1700,Physical Security//Accessories//Other Accessories//Panasonic Video Accessories,,,,IR LED for WV-SPN6XX series,Panasonic Video Accessories
PANXWVSPN611,WV-SPN611 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Cameras,,,,Rebox: 720P Indoor camera,Panasonic Network Fixed Cameras
PAN-WVSPN611,WV-SPN611,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvspn611,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Cameras,,,,720P Indoor camera,Panasonic Network Fixed Cameras
PANXWVSPN531A,WV-SPN531A RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Cameras,,,,Rebox: Do not order - replaced WV-S1131,Panasonic Network Fixed Cameras
PANXWVSFV781L,WV-SFV781L RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,Rebox: Outdoor Vandal Rated 4k Dome Camera,Panasonic Network Fixed Dome Cameras
PAN2WVSFV631L,WV-SFV631L B2,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"B Stock: 6 Series Dome 1920 x 1080 Pixel Resolution, 60 Frames Per Second, 133DB Dynamic Range IR LED",Panasonic Network Fixed Dome Cameras
PAN1WVSFV631L,WV-SFV631L B1,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"B Stock: 6 Series Dome 1920 x 1080 Pixel Resolution, 60 Frames Per Second, 133DB Dynamic Range IR LED",Panasonic Network Fixed Dome Cameras
PANXWVSFV531,WV-SFV531 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"Rebox: Super Dynamic Full HD Vandal Resistant and Weatherproof Dome Network Camera 1920px1080p 60 Frames Per Second H.264 Resistant Network Camera Featuring Super Dynamic and Adaptive Black Stretch, High Sensitivity with Day and Night Function",Panasonic Network Fixed Dome Cameras
PANXWVSFV481,WVSFV481 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network 360 Degree Cameras,,,,Rebox: 4k UHD 12MP 360 Degree Outdoor Vandal Rated Network Camera,Panasonic Network 360 Degree Cameras
PANXWVSFV311A,WV-SFV311A RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,Rebox: Replacement is WV-S2511LN,Panasonic Network Fixed Dome Cameras
PANXWVSFN531,WV-SFN531 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"Rebox: Super Dynamic Full HD Dome Network Camera, 1920px1080p 60 Frames Per Second H.264 Networking Camera featuring Super Dynamic and Adaptive Black Stretch, High Sensitivity with Day and Night Function",Panasonic Network Fixed Dome Cameras
PANXWVSFN480,WV-SFN480 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network 360 Degree Cameras,,,,Rebox: 4k Ultra High Definition 12MP 360 Degree Indoor Network Camera,Panasonic Network 360 Degree Cameras
PANXWVSFN311A,WV-SFN311A RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"Rebox: 720p Indoor Dome Network Camera, Mechanical D/N",Panasonic Network Fixed Dome Cameras
PANXWVSFN311A,WV-SFN311A RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"Rebox: 720p Indoor Dome Network Camera, Mechanical D/N",Panasonic Network Fixed Dome Cameras
PANXWVSFN130,WV-SFN130 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"Rebox: Super Dynamic Full HD Dome Network Camera, 1080p Images Up to 30 Frames Per Second, Multiple H.264 Streams and JPEG Streams, Super Dynamic and ABS Technologies Deliver 122 dB Wider Dynamic Range, Day and  Night Function",Panasonic Network Fixed Dome Cameras
PANXWVSFN110,WV-SFN110 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"Rebox: Fixed Dome Network Camera, HD H.264 720p HD Images up to 30 fps, Super Dynamic and ABS Technologies Deliver 122 dB Wider Dynamic Range Compared   to Conventional Cameras, Face Super Dynamic Range Technology",Panasonic Network Fixed Dome Cameras
PAN-WVSF549,WVSF549,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvsf549,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,Vandal Resistant Fixed Dome3 Meg,Panasonic Network Fixed Dome Cameras
PANXWVSF438,WV-SF438 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network 360 Degree Cameras,,,,"Rebox: Indoor Dome 3.0M 360-degree, Simple Day and Night",Panasonic Network 360 Degree Cameras
PANXWVSF132,WVSF132 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,Rebox: MINI DOME CAMERA - 1.3 MP VGA- 640 X 480,Panasonic Network Fixed Dome Cameras
PIP-WVSDB064G,WV-SDB064G,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Accessories//Other Accessories//Panasonic Video Accessories,,,,"MICROSDXC MEMORY CARD FOR I-PRO DEVICES (64GB) MAKE-TO-ORDER PRODUCT, STANDARD DELIVERY DATE 3 MONTHS",Panasonic Video Accessories
PANXWVSC588A,WV-SC588A RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvsc588a,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,Rebox: Super Dynamic Full HD PTZ Dome Network Camera Indoor,Panasonic Network PTZ Cameras
PAN1WVSC387,WV-SC387 B1,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network PTZ Cameras,,,,B Stock: 1.3MP Indoor PTZ Network Camera,Panasonic Network PTZ Cameras
PANXWVSC384,WVSC384 RB,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,"Rebox: Smart HD Dome Network Camera""H.264 HD 1,280p x 960p, Indoor Pan, Tilt, Zoom Camera with Simple Day and Night, 18x Optical Zoom, 36x Extra  Zoom with VGA resolution, Auto Flip Panning Function",Panasonic Network Fixed Dome Cameras
PAN-WVSBV131M,WV-SBV131M,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvsbv131m,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,1080p Rugged Mobile Network Camera,Panasonic Network Fixed Dome Cameras
PAN-WVSBV111M,WV-SBV111M,Panasonic i-Pro,CU,0001-01-01T00:00:00,http://s7d5.scene7.com/is/image/ScanSource/panasonic-wvsbv111m,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,720p Rugged Mobile Network Camera,Panasonic Network Fixed Dome Cameras
PAN-WVSAE200W,WV-SAE200W,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Video Management Software//Panasonic Video Management Software,,,,iVMD License,Panasonic Video Management Software
PAN-WVSAE100W,WV-SAE100W,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Video Management Software//Panasonic Video Management Software,,,,Face Detection License,Panasonic Video Management Software
PIP-WVS8574L,WV-S8574L,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"4X4K(33MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 3.1MM FIXED LENS. 3840X2160PIXEL UP TO 15FPS. IR LED, IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8573L,WV-S8573L,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"3X4K(25MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 3.1MM FIXED LENS. 3840X2160PIXEL UP TO 15FPS. IR LED, IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8564L,WV-S8564L,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"4X6MP(25MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 3.1MM FIXED LENS. 3328X1872PIXEL UP TO 15FPS. IR LED, IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8563L,WV-S8563L,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"3X6MP(19MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 3.1MM FIXED LENS. 3328X1872PIXEL UP TO 15FPS. IR LED, IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8544L,WV-S8544L,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"4X4MP(16MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 2.9-7.3MM 2.5X MOTORIZED ZOOM LENS. 2699X1520PIXEL UP TO 30FPS. IR LED, IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8544,WV-S8544,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"4X4MP(16MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 2.9-7.3MM 2.5X MOTORIZED ZOOM LENS. 2699X1520PIXEL UP TO 30FPS. IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8543L,WV-S8543L,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"3X4MP(12MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 2.9-7.3MM 2.5X MOTORIZED ZOOM LENS. 2699X1520PIXEL UP TO 30FPS. IR LED, IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8543,WV-S8543,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Multi-Sensor Cameras,,,,"3X4MP(12MP) MULTI-SENSOR OUTDOOR VANDAL RESISTANCE CAMERA WITH AI ENGINE. H.265/H.264/MJPEG. 2.9-7.3MM 2.5X MOTORIZED ZOOM LENS. 2699X1520PIXEL UP TO 30FPS. IP66, IP67, IK10, FIPS 140-2 LEVEL 3 COMPLIANT, 5 YEAR WARRANTY. VIDEO INSIGHT 7.9.X OR HIGHER, WHITE COLOR",Panasonic Network Multi-Sensor Cameras
PIP-WVS8531N2,WV-S8531N/2,Panasonic i-Pro,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Physical Security//Video Surveillance//Surveillance Cameras//Panasonic Network Fixed Dome Cameras,,,,WV-S8531N 2 PACK,Panasonic Network Fixed Dome Cameras
